100,1.1760590290066375E-5,3383,2
100,2.443429347209758E-5,5055,3
100,2.9733173377621824E-5,3105,4
100,1.0951547487536573E-5,3282,5
100,1.0632335531113313E-5,2037,6
100,4.707971939410527E-6,3993,7
100,1.5233617226328988E-5,2250,8
100,1.8678217237777517E-5,2754,9
100,2.0333503115921303E-5,3308,10
100,8.624309998594981E-6,2591,11
100,1.887752637230733E-5,2743,12
100,7.196819026944468E-6,3686,13
100,9.087010390373962E-6,3274,14
100,7.004820865574857E-6,3573,15
100,2.7765579410754526E-5,3178,16
100,2.2860551084136205E-5,2689,17
100,1.546476320157808E-5,3377,18
100,2.0610319253933085E-5,2612,19
100,1.8001114909793614E-7,2900,20
100,4.170142376125341E-5,2773,21
100,5.455569187517995E-6,2810,22
100,1.3092107622014737E-5,2946,23
100,1.4766971318636024E-5,3172,24
100,2.831929292312907E-5,3466,25
100,8.139298017795227E-7,3522,26
100,3.691357619572955E-8,2844,27
100,1.1719844131619084E-5,2929,28
100,6.0109796081064815E-5,2862,29
100,3.201401302987961E-5,2653,30
100,3.1502796623783524E-5,3565,31
100,1.4004671200495977E-6,2390,32
100,2.0697179351714112E-5,2949,33
100,4.348198083192756E-5,2812,34
100,2.1173251901984713E-5,2904,35
100,5.0103552887037495E-5,6769,36
100,7.6138205855613705E-6,2631,37
100,7.520757584700277E-6,2386,38
100,2.827041620179216E-5,2817,39
100,1.7400454680682742E-5,2914,40
100,4.09850388152222E-5,5005,41
100,8.940716362815238E-6,2303,42
100,1.0747762068774591E-5,3777,43
100,1.2024435278590317E-5,2425,44
100,5.4561888696014194E-5,3793,45
100,2.1527649977315377E-5,3538,46
100,1.909421988699478E-5,3480,47
100,1.4582116342864992E-5,3459,48
100,1.268581789304335E-5,2887,49
100,2.787583952112982E-6,3316,50
100,6.86089599355455E-7,3494,51
100,6.816794581254726E-6,3948,52
100,2.1006350785057748E-5,2719,53
100,1.5026866599043842E-5,3790,54
100,1.688489494000578E-5,3121,55
100,2.2743863453911217E-5,3218,56
100,2.7066638558892464E-5,3507,57
100,3.521002752648883E-5,3439,58
100,7.720008021294689E-6,3369,59
100,1.6160950856658474E-5,3150,60
100,2.414455597943288E-5,2890,61
100,8.807011440126189E-7,2255,62
100,3.154144881989396E-5,3710,63
100,6.653076184193196E-6,2732,64
100,2.211250190953251E-5,2976,65
100,4.351985433004302E-5,3465,66
100,1.2768275894359249E-6,3039,67
100,2.436901168323402E-5,4270,68
100,3.216367458946934E-5,2206,69
100,5.4049949795853536E-5,4098,70
100,3.4090474535730664E-5,2293,71
100,5.363473256636553E-6,3825,72
100,4.584062897095009E-5,3522,73
100,2.8173942681064545E-5,3158,74
100,3.8958932563559756E-5,4223,75
100,3.6347157745808545E-6,3418,76
100,5.62730052280358E-5,3417,77
100,1.6801736570926096E-5,4150,78
100,4.711253803435511E-5,3228,79
100,1.9619319566288596E-5,3735,80
100,1.0888913642759235E-5,3532,81
100,2.6026694406766637E-5,3112,82
100,1.5414875562669295E-6,3199,83
100,5.464618168815605E-5,2839,84
100,3.182166870629999E-5,3197,85
100,9.112628497121023E-6,4345,86
100,6.061331326634445E-6,3505,87
100,1.96169417421288E-6,3498,88
100,2.8731919648805615E-5,3261,89
100,5.908430630796602E-5,5979,90
100,9.37629594233158E-6,3284,91
100,3.08552189167699E-5,4037,92
100,1.242003264678715E-7,3142,93
100,5.519590113323147E-5,3028,94
100,3.869338364381747E-6,3194,95
100,5.901393080876005E-6,3391,96
100,1.9318872119811203E-6,3593,97
100,3.3781352264838915E-5,3126,98
100,2.664410281738583E-5,2397,99
100,2.5410607072728908E-5,3066,100
100,2.5587243293045958E-5,3506,2
100,3.919167446753136E-5,3466,3
100,8.019719501817235E-6,3656,4
