100,7.711449391933911E-6,2827,2
100,3.2956402371553395E-5,4554,12
100,4.77747570002407E-5,4371,22
100,4.1074560513720826E-5,3251,32
100,6.946070548963235E-6,3657,42
100,2.8808891755716104E-5,4791,52
100,4.832816308208976E-5,3690,62
100,9.112413295042643E-7,2315,72
100,1.2670653191548809E-5,3552,82
100,1.8180328638095489E-6,3399,92
100,2.97123903294505E-5,3194,102
100,2.6461573270353256E-6,2699,112
100,1.1080279861630515E-5,2435,122
100,1.2099586314207045E-5,2902,132
100,2.337759383408411E-5,3334,142
100,8.929305195692905E-6,2915,152
100,7.031367275089906E-6,3451,162
100,2.2403726518405165E-5,2746,172
100,4.935797129235198E-6,3977,182
100,1.0656219465943195E-5,3620,192
100,2.484178889261557E-5,2895,202
100,5.523768816573238E-5,3182,212
100,9.049874911681854E-6,4060,222
100,3.649384543535916E-5,3316,232
100,4.319059541302295E-5,4598,242
100,5.0026044220885524E-5,3243,252
100,1.1466020396255772E-5,3119,262
100,1.6655353661576555E-5,3938,272
100,2.597889637456774E-5,3143,282
100,3.5616113677860994E-5,2252,292
100,1.1425627235439606E-6,3748,302
100,7.696197450002273E-6,3426,312
100,2.6015443239657543E-5,4282,322
100,3.020315789825645E-5,3138,332
100,3.0392182708283144E-6,3149,342
100,4.5514891972686655E-5,2542,352
100,1.517409762641364E-5,4068,362
100,5.146823419011071E-6,4528,372
100,1.0252580672442946E-5,3423,382
100,3.986338393247024E-5,3650,392
100,1.5863210720112875E-5,3940,402
100,3.041436823281174E-5,2831,412
100,1.2464962701130844E-5,3656,422
100,1.0746712696629857E-5,3738,432
100,3.277584510641418E-5,3847,442
100,2.8723595256963108E-5,3340,452
100,1.9796770210689374E-5,2353,462
100,1.6632142248340642E-5,3466,472
100,2.331443918990317E-5,2453,482
100,6.003312122970783E-6,2667,492
100,2.0866361232663166E-5,3190,502
100,3.330391037792424E-5,2778,512
100,5.427605930208301E-5,3909,522
100,3.6167354622307357E-6,3899,532
100,2.805534533933951E-5,3143,542
100,3.132710536135619E-5,2794,552
100,2.435177962212265E-5,3097,562
100,1.0095851436631165E-5,3735,572
100,1.5172299256960287E-5,3088,582
100,3.0304028072691835E-5,3583,592
100,1.116775381149182E-5,3466,602
100,8.847923979260486E-6,2682,612
100,1.7018214890640593E-6,3838,622
100,1.2874326273504266E-5,3209,632
100,8.157640436934344E-6,1996,642
100,3.730481478214642E-5,2959,652
100,1.623392532934531E-5,3190,662
100,3.4826980908064797E-6,2656,672
100,1.3331649618919528E-5,2882,682
100,2.2743878403730378E-5,3294,692
100,2.1072106839881144E-5,2792,702
100,1.3308712517812182E-5,3012,712
100,2.5157631689864957E-5,2707,722
100,1.6128631763479007E-5,2864,732
100,5.412709995766818E-7,3912,742
100,4.108691689452826E-5,2414,752
100,4.134659072008162E-5,2659,762
100,3.1196435855918025E-5,3844,772
100,2.4284616053193986E-5,2612,782
100,4.519593395713173E-5,3004,792
100,9.331995258321513E-6,3089,802
100,1.677002734368216E-5,2701,812
100,3.344325447329766E-5,3914,822
100,2.282263486819147E-5,3909,832
100,1.2659598056075083E-5,3456,842
100,6.955705103450782E-6,3032,852
100,3.6962089446035407E-5,2975,862
100,7.80369629183042E-6,2693,872
100,3.157919751828331E-5,3603,882
100,1.7590376657494744E-6,3112,892
100,1.1614140099425185E-5,2736,902
100,2.8604811056709423E-5,2650,912
100,2.3765928503394207E-5,2263,922
100,2.738285223102821E-5,3026,932
100,3.4451926467227167E-6,3098,942
100,2.082621713128674E-5,3538,952
100,1.223274276895836E-5,4871,962
100,1.8168839446275342E-6,4374,972
100,1.4165566263102392E-5,3450,982
100,2.0609142090677324E-5,3428,992
100,1.7828455085577843E-6,3270,1002
100,1.1353914104006435E-5,2432,2
100,4.214754540043941E-6,2478,12
100,1.797197378294868E-5,3555,22
100,1.992593822564004E-5,4675,32
100,9.586200107492004E-6,3397,42
100,3.913088806939413E-5,3964,52
100,3.8091808889362255E-6,3064,62
100,7.955187690811272E-6,3505,72
100,9.619656367476637E-6,3054,82
100,3.039008045391256E-5,2498,92
100,3.9237109263012826E-5,4553,102
100,4.3166999795118954E-5,3620,112
100,1.1921291047656268E-5,3574,122
100,9.415620532138291E-6,3863,132
100,7.084784321875759E-6,3240,142
100,2.2367014267388186E-5,3133,152
100,2.846756724750321E-5,3050,162
100,5.217158403070243E-7,4457,172
100,3.080692962953435E-5,4207,182
100,5.293586347931978E-6,3550,192
100,1.66013230682438E-5,3320,202
100,4.319015559417494E-6,3030,212
100,1.5597674185130472E-5,3011,222
100,1.825133326605055E-5,2816,232
100,1.7362770002193884E-5,3836,242
100,1.4736551804617193E-5,4558,252
100,2.2466973554458036E-5,2872,262
100,1.7907155068996872E-5,3313,272
100,1.194430726769724E-5,4383,282
100,8.823489025644449E-6,2610,292
100,9.277252452477569E-6,2414,302
100,4.860925974270458E-5,2239,312
100,1.3060934499264931E-5,2653,322
100,1.2480872321418701E-5,3317,332
100,6.011787760940024E-6,3759,342
100,8.6309282920638E-7,3105,352
100,9.345191386955776E-6,3839,362
100,3.836285259239958E-6,2763,372
100,2.76038264246381E-6,3529,382
100,1.5519567426736103E-5,3407,392
100,1.6411081269041006E-5,5233,402
100,1.738308913701303E-5,3784,412
100,7.100613125032851E-6,5287,422
100,3.707163925525947E-5,3929,432
100,9.96421784549284E-6,5429,442
100,8.49772349909017E-6,4306,452
100,4.3678061238949795E-5,4612,462
100,2.5903793471115932E-5,3334,472
100,3.438949567424743E-5,3071,482
100,1.8092025094063047E-5,2743,492
100,1.0850854522459485E-5,4156,502
100,1.6276340957688262E-5,4759,512
100,1.0142495710852018E-5,4310,522
100,3.271910290436608E-5,2965,532
100,1.2318444767345227E-5,3544,542
100,8.970938282004681E-6,3122,552
100,8.087098656517355E-6,4261,562
100,3.0512002382465653E-5,3152,572
100,2.0638153216623323E-5,2512,582
100,2.8220288101010738E-5,3304,592
100,7.92973826690968E-6,4014,602
100,1.601700790843097E-5,3230,612
100,4.704317203874098E-5,2994,622
100,3.740133082885677E-5,2677,632
100,1.1612816614103849E-5,2838,642
100,2.7726824676221895E-5,3676,652
100,6.962806850197012E-6,3458,662
100,4.966367221470591E-6,3012,672
100,1.2703782751088966E-5,2947,682
100,1.9303047267271722E-5,3074,692
100,1.608869452240924E-5,3316,702
100,1.3294932649898783E-5,3465,712
100,1.1571963739243074E-5,2525,722
100,3.290219936502581E-6,3374,732
100,6.449582450329672E-6,2622,742
100,2.5225278271534535E-5,3582,752
100,4.0542903434470645E-6,3334,762
100,1.048846211659793E-5,3401,772
100,9.673889650230194E-6,2888,782
100,4.625713428652034E-5,2735,792
100,1.367497993953748E-6,3607,802
100,1.557916756667055E-5,4466,812
100,3.547117267999056E-5,3526,822
