9600,4.814749611625757E-5,6118,2
9700,1.6923807272917202E-5,5353,2
9800,3.101893367585262E-5,5560,2
9900,6.417539168523945E-6,4893,2
10000,3.2188884617312397E-5,5339,2
10,2.2577656920930167E-5,1625,2
20,2.9090559614530775E-5,1973,2
30,1.3381166191095417E-5,2119,2
40,1.4756261187187647E-5,2528,2
50,1.447402618026672E-5,2249,2
60,2.1325882840983468E-5,4855,2
70,5.384217672599334E-6,3351,2
80,3.5388083233556245E-5,2331,2
90,7.768015422016106E-7,2979,2
100,1.0747724644488699E-5,2647,2
200,7.752084648871005E-6,3609,2
300,1.7473415539370762E-5,3916,2
400,8.278055219079761E-8,4323,2
500,3.345563570178456E-5,4436,2
600,2.811519788536998E-5,3412,2
700,2.3936682772784934E-5,4074,2
800,3.6327316507822616E-5,3722,2
900,2.4255172547782422E-5,4811,2
1000,3.0208734884240585E-5,4332,2
1100,8.137147737841133E-6,4191,2
1200,1.222507431464237E-5,4079,2
1300,2.771933051093356E-5,3842,2
1400,3.4273148514785134E-5,4044,2
1500,8.0550552894465E-7,4937,2
1600,1.1171874128024228E-5,4470,2
1700,7.1502116654187375E-6,4740,2
1800,2.1872449288196094E-5,4887,2
1900,1.4344108066666195E-5,4461,2
2000,1.7912216577542495E-5,4366,2
2100,4.852882674555303E-5,4423,2
2200,3.0179165889876458E-5,5067,2
2300,2.0725736185056576E-5,5191,2
2400,9.781468257585857E-6,5293,2
2500,7.665719984117914E-6,4225,2
2600,5.044172795010127E-7,4394,2
2700,3.0905261901637004E-5,4491,2
2800,2.016489759171236E-5,4180,2
2900,2.5458975557057784E-5,4572,2
3000,2.7052665934945708E-5,5570,2
3100,2.404387340249059E-5,4711,2
3200,3.1925694933931936E-5,5388,2
3300,2.2886505767871768E-5,6610,2
3400,3.675334198760538E-6,7318,2
3500,1.2676666372612999E-5,4384,2
3600,3.406558013807626E-5,4170,2
3700,7.42954027543874E-6,5158,2
3800,1.9510570567149443E-5,4955,2
3900,4.520441871136427E-5,4212,2
4000,1.659216337657199E-5,4744,2
4100,3.4478400785076246E-5,5439,2
4200,3.1775586535331968E-6,5162,2
4300,1.3624582955173992E-5,4715,2
4400,2.2488754474636607E-5,4559,2
4500,6.306259609090148E-5,6074,2
4600,5.773305339573653E-6,5252,2
4700,2.0086424257215185E-7,4651,2
4800,4.3632664578296954E-5,5085,2
4900,1.542721989267193E-5,4676,2
5000,5.245210249427146E-5,4951,2
5100,1.5004619399405783E-5,6609,2
5200,2.0028378180825257E-5,4887,2
5300,1.5548860091030292E-5,5413,2
5400,3.505681607407496E-5,5806,2
5500,1.584800209286641E-5,4939,2
5600,1.576102879141672E-5,6017,2
5700,3.013232869619742E-5,6312,2
5800,4.791224135658467E-6,5946,2
5900,1.943044843955022E-5,5822,2
6000,2.320602291661089E-6,4105,2
6100,1.6462594210508996E-5,5317,2
6200,5.56656416961232E-6,5235,2
6300,3.1359492894011964E-5,5708,2
6400,2.8362672253479104E-5,7142,2
6500,1.246530469956042E-5,5486,2
6600,1.851681653874948E-5,5572,2
6700,1.0980582260344818E-5,4778,2
6800,1.54752827583593E-5,5515,2
6900,8.790956179893783E-6,4996,2
7000,6.940321661375037E-6,4875,2
7100,1.5537291915279638E-6,4989,2
7200,2.1043341867255094E-5,4482,2
7300,2.4304548787768E-5,6102,2
7400,8.155938907350446E-6,4806,2
7500,2.2958903791447938E-5,5955,2
7600,1.866055499988306E-5,5388,2
7700,1.5565585599119913E-5,5505,2
7800,2.232070784913276E-5,6669,2
7900,5.43241774408898E-6,4674,2
8000,4.17766865723479E-6,4887,2
8100,2.0673049895947315E-5,5046,2
8200,2.913226060030638E-5,5794,2
8300,3.792521477663513E-5,7491,2
8400,6.221900385128265E-6,5145,2
8500,2.4447159674423347E-6,4762,2
8600,1.0669626213655192E-5,5940,2
8700,4.838275471286124E-5,5824,2
8800,7.903433022704576E-6,5677,2
8900,1.6254165515761088E-6,5269,2
9000,4.450390854060515E-6,5529,2
9100,1.999684494791154E-5,5259,2
9200,4.3640530236643826E-5,5077,2
9300,1.4845868598456491E-5,6252,2
9400,2.740559602898429E-5,5611,2
9500,2.401156171316643E-5,4866,2
9600,3.449941504385379E-5,5968,2
9700,3.2387711812020825E-5,6652,2
9800,6.45639736518433E-6,6675,2
9900,6.402452719100893E-6,5466,2
10000,1.3914924359426095E-5,5603,2
10000,5.0177991731459315E-5,5438,2
20000,2.596405735744156E-5,6004,2
30000,4.440868858068825E-5,6304,2
40000,2.3522678532117425E-5,6305,2
50000,5.356872307515914E-6,6313,2
60000,3.366937684035065E-5,6109,2
70000,2.2501364114191347E-6,7467,2
80000,2.4760005437940436E-5,6236,2
90000,1.3956412132642981E-6,6200,2
100000,1.4952635964959882E-5,6606,2
10000,1.0171838532357924E-5,5897,2
20000,9.713186884141578E-6,5939,2
30000,3.972205014690644E-6,6616,2
40000,2.860580610786201E-5,6416,2
50000,3.0250963739320014E-5,6237,2
60000,1.1209018552449379E-5,6358,2
70000,4.688572825983783E-5,6098,2
80000,1.3899334710743005E-5,7473,2
90000,2.7402471339144086E-5,6671,2
100000,2.2924654601297334E-6,7923,2
10000,9.49290273410952E-6,6060,2
20000,2.4506270776214478E-5,5681,2
30000,2.9262520087058874E-6,5950,2
40000,6.32951856971431E-6,5844,2
50000,1.633546425239274E-5,7645,2
60000,1.2279047609808913E-5,5833,2
70000,3.3314242955384543E-6,6392,2
80000,7.038129233194468E-6,5950,2
90000,3.916157683647725E-5,7255,2
100000,2.957456622709742E-5,7198,2

